time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-12-14 07:51:16.037 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,627379666944,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,71244736, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 07:52:16.042 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,626709626880,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,79633344, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 07:53:16.047 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,626187304960,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,88021952, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 07:54:16.051 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,625863819264,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,96410560, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 07:55:16.056 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,625545838592,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,104799168, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 07:56:16.061 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,626509676544,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,113187776, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 07:57:16.067 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,627675103232,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,121576384, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 07:58:16.072 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,68, , , , , , , , , ,18,18, , , ,1,2,21, ,70, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,629120696320,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,136256448, , , , , , , ,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,58,8, , , , , , , , , , 
2023-12-14 07:59:16.077 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,630307880960,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,144645056, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:00:16.082 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,631933304832,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,153033664, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:01:16.087 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,631538712576,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,1,4,56408016, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:02:16.093 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,404, , , , , , , , , ,18,18, , , ,1,2,21, ,357, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,631115284480,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,2, , , , , , , , , , , , , , , , , , , , , , ,104642512, , , , , , , ,358, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,345,57, , , , , , , , , , 
2023-12-14 08:03:16.097 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,630820896768,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,110933968, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:04:16.101 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,630257614848,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,119322576, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:05:16.104 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,471, , , , , , , , , ,18,18, , , ,1,2,21, ,417, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,629742043136,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,3, , , , , , , , , , , , , , , , , , , , ,1,1,68870128, , , , , , , ,418, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,404,65, , , , , , , , , , 
2023-12-14 08:06:16.107 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,335, , , , , , , , , ,18,18, , , ,1,2,21, ,297, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,629015183360,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,104521712, , , , , , , ,298, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,285,48, , , , , , , , , , 
2023-12-14 08:07:16.112 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,628338982912,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,112910320, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:08:16.117 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,15, , , , , , , , , ,18,18, , , ,1,2,21, ,14, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,627970736128,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,123396080, , , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,1, , , , , , , , , , 
2023-12-14 08:09:16.121 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,412, , , , , , , , , ,18,18, , , ,1,2,21, ,370, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,627526795264,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , ,1,2,62631136, , , , , , , ,372, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,18,352,56, , , , , , , , , , 
2023-12-14 08:10:16.125 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,627140329472,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,71019744, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:11:16.128 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,626737676288,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,79408352, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:12:16.133 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,626324996096,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,87796960, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:13:16.139 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,625872732160,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,94088416, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:14:16.144 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,625281269760,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,102477024, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:15:16.149 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,346, , , , , , , , , ,18,18, , , ,1,2,21, ,318, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,624905682944,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,140225760, , , , , , , ,320, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,294,48, , , , , , , , , , 
2023-12-14 08:16:16.153 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,624442736640,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,150711520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:17:16.158 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,624058892288,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,1,4,54227136, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:18:16.164 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,623660761088,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,62615744, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:19:16.168 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,346, , , , , , , , , ,18,18, , , ,1,2,21, ,318, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,623167799296,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,98267328, , , , , , , ,320, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,294,48, , , , , , , , , , 
2023-12-14 08:20:16.173 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,346, , , , , , , , , ,18,18, , , ,1,2,21, ,318, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,622633746432,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,136016064, , , , , , , ,320, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,294,48, , , , , , , , , , 
2023-12-14 08:21:16.178 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,621525729280,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,144404672, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:22:16.182 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,620291424256,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,152793280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:23:16.186 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,619810979840,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,1,4,54259488, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:24:16.191 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,619436113920,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,62648096, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:25:16.196 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,619064328192,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,71036704, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:26:16.201 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,338, , , , , , , , , ,18,18, , , ,1,2,21, ,300, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,618533355520,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,112979744, , , , , , , ,301, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,288,48, , , , , , , , , , 
2023-12-14 08:27:16.205 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, ,767, , , , , , , , , ,18,18, , , ,1,2,21, ,673, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,618160128000,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762,0,0,0,0, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , ,1,1,87800032, , , , , , , ,674, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,661,104, , , , , , , , , , 
2023-12-14 08:28:16.210 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,617868558336,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,96188640, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-12-14 08:29:16.215 UTC, , , , , , , , , ,589,3376389,228504,1568, ,18, , , , , , , , , , , ,18,18, , , ,1,2,21, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,178792,617435758592,79,79,79,79, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,178792,1702539075785,,, , , , , , , , , ,3145728,178762, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,102480096, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
